              ID  SECTION-NUMBER  SECTION-LENGTH    BRANCH-ORDER               X               Y               Z   HEAD-DIAMETER   NECK-DIAMETER         MAX-DTS            TYPE            AUTO   XYPLANE-ANGLE     SWC-NODE-ID SWC-NODE-OFFSET        ATTACH-X        ATTACH-Y        ATTACH-Z   SOMA-DISTANCE
             607              42      105.884048             N/A      355.935730      153.355240      136.164246        0.470960        0.020000        0.735427        mushroom             yes       59.724112            2347        0.538302      356.319672      153.258987      136.842270      251.642059
             608              42      105.884048             N/A      349.297211      192.218201      128.935486        0.333306             N/A        0.780138          stubby             yes       49.965794            2296        0.000000      348.649994      192.453003      129.755005      208.905441
             609              27       40.920414             N/A      376.137085      144.891403      129.857071        0.308027             N/A        0.781201          stubby             yes       53.588936            1762        0.988588      376.673523      144.197952      131.045746      268.715607
             610              27       40.920414             N/A      371.323883      151.159363      128.803177        0.570767             N/A        0.782923          stubby             yes       69.401507            1735        0.493563      371.761841      151.106827      129.976791      259.728302
             611              20       88.959892             N/A      461.572815      168.199997      159.863586        0.453042        0.346224        0.779592        mushroom             yes       22.498113            1338        0.094381      461.514618      168.915710      160.160995      335.168457
             612              16       35.760830             N/A      442.449371      122.574478      143.217529        0.020000             N/A        0.770254            thin             yes       57.574584            1198        0.425370      442.540100      123.130257      144.104019      339.453430
             613              14       28.356880             N/A      383.909363      182.524628      126.228424        0.432680             N/A        0.727251          stubby             yes      -63.140201            1032        0.038316      383.795349      182.244141      125.630585      242.420273
             614              27       40.920414             N/A      374.631409      148.142105      130.079575        0.213806             N/A        0.745846          stubby             yes       26.635452            1732        0.000000      373.973999      147.990005      130.417999      264.056427
             615               6       95.085373             N/A      310.648560      233.135895      106.095146        0.279670             N/A        0.774863          stubby             yes       64.292061             261        0.385711      310.869110      233.918716      107.784454      143.361710
             616              36       25.704958             N/A      345.257599      158.295944      127.654594        0.020000             N/A        0.742724          stubby             yes       74.035708            2081        0.431677      345.516876      158.201706      128.618942      241.531296
             617              42      105.884048             N/A      350.240173      186.282104      130.334991        0.020000             N/A        0.739743          stubby             yes       46.872661            2305        0.329067      350.137238      187.311554      131.439514      215.947830
             618              27       40.920414             N/A      383.765747      127.089432      133.428070        0.632602             N/A        0.765199          stubby             yes      -58.963194            1798        0.004091      383.448242      126.699867      132.592880      289.850861
             619              42      105.884048             N/A      352.871002      132.310394      139.997971        0.517944             N/A        0.771545          stubby             yes      -31.446933            2381        0.434678      353.854095      132.233444      139.394943      276.785828
             620              38       90.930717             N/A      383.978394       78.044411      145.323608        0.439569        0.381925        0.748164        mushroom             yes      -31.383842            2241        0.652935      384.280823       78.549896      144.964279      349.326233
             621               7      113.390648             N/A      346.932892      128.321564      121.009109        0.356449             N/A        0.752996          stubby             yes        7.433584             450        0.195307      348.155914      128.383255      121.168884      268.144470
             622               6       95.085373             N/A      317.452820      230.400009      109.311386        0.285795        0.020000        0.754487            thin             yes        5.597896             266        0.087962      316.263397      229.362701      109.466072      151.101013
             623              45       18.868895             N/A      260.665405      282.751587       80.954376        0.547658             N/A        0.696167          stubby             yes       -1.291737            2651        0.926978      259.801483      282.473907       80.933914       72.594543
             624              23       39.485191             N/A      348.400513      171.045700      127.101631        0.203913             N/A        0.698186            thin             yes       12.082607            1707        0.993900      349.682709      170.973236      127.376541      227.426285
             625               6       95.085373             N/A      303.733398      240.976807      103.378410        0.245724        0.020000        0.709803            thin             yes       54.292650             253        0.877007      302.679138      240.812042      104.862976      132.331345
             626              38       90.930717             N/A      371.068085      118.682381      138.769638        0.265031             N/A        0.739626          stubby             yes       60.479039            2183        0.945340      371.369568      119.047241      139.605484      299.826599
             627              30       66.320633             N/A      406.926483      107.329956      135.000061        0.531123             N/A        0.742124          stubby             yes      -30.300458            1863        0.153316      407.686218      108.056900      134.385605      323.120728
             628              15       66.846718             N/A      433.852905      140.616669      141.933258        0.696151             N/A        0.735745          stubby             yes      -63.025174            1155        0.336237      433.566589      140.300766      141.095596      317.377014
             629              38       90.930717             N/A      367.090210      127.239967      137.267151        0.020000             N/A        0.735910            thin             yes       68.393316            2163        0.757301      367.490814      127.289932      138.286453      289.514099
             630              38       90.930717             N/A      391.553650       67.643433      145.448853        1.147505        0.020000        0.591589        mushroom             yes      -75.631729            2250        0.489291      391.477753       67.555237      144.994629      364.715332
             631              38       90.930717             N/A      373.813141      110.866753      139.404022        0.543793             N/A        0.737238          stubby             yes       57.471926            2201        0.078890      374.196808      111.274948      140.282410      309.759857
             632              22       25.255371             N/A      328.646515      218.527390      115.321831        0.663908             N/A        0.725569          stubby             yes      -48.995144            1639        0.510199      328.045959      217.901794      114.324402      168.963959
             633              15       66.846718             N/A      430.010162      149.055756      140.099991        0.563024             N/A        0.725799          stubby             yes      -54.849360            1143        0.272261      429.609924      148.535202      139.167450      307.387177
             634              22       25.255371             N/A      327.109131      221.682037      114.552956        0.304173             N/A        0.702403          stubby             yes      -63.356568            1634        0.114876      326.819916      221.156876      113.357979      165.382324
             635              43      109.740509             N/A      369.151276      195.858597      142.495697        0.478461             N/A        0.728097          stubby             yes      -38.362759            2486        0.000000      368.854004      195.251999      141.960999      228.931580
             636              27       40.920414             N/A      378.164398      141.703827      130.576782        0.355198             N/A        0.720793          stubby             yes       42.236301            1767        0.460729      377.662170      141.390823      131.114059      272.972260
             637              38       90.930717             N/A      372.212463      116.941513      140.334610        0.570640        0.345947        0.683036        mushroom             yes      -20.122568            2187        0.861499      372.164856      116.298096      140.098221      302.090790
             638              15       66.846718             N/A      415.728790      163.751007      134.984756        0.020000             N/A        0.691880          stubby             yes       69.173119            1116        0.000000      415.835999      164.042007      135.800003      285.420776
             639              19        6.036038             N/A      434.762360      136.132568      140.368378        0.551857             N/A        0.717470          stubby             yes       62.723877            1277        0.386156      435.269226      136.203140      141.360901      322.239380
             640              21      169.817505             N/A      499.057404      161.645294      131.949631        0.529610        0.020000        0.663262        mushroom             yes      -38.782532            1618        0.854233      499.314178      161.853104      131.684204      362.739105
             641              21      169.817505             N/A      484.736725      169.844223      131.816483        0.261734             N/A        0.701512          stubby             yes       82.810616            1610        0.973305      484.851166      169.843643      132.723740      345.688416
             642              28       12.854172             N/A      394.541290      117.389542      132.860245        0.020000             N/A        0.690144            thin             yes      -62.956148            1825        0.647634      394.275452      117.057747      132.027405      305.274139
             643              12      149.542740             N/A      372.773071      208.219986      116.944115        0.200000             N/A        0.680141          stubby             yes       74.455000             656        0.000000      372.593994      208.363007      117.767998      216.765884
             644              21      169.817505             N/A      493.888153      165.326965      130.421127        0.381010             N/A        0.672124          stubby             yes       70.058120            1610        0.104409      494.121796      165.274109      131.081360      355.986511
             645              14       28.356880             N/A      389.207336      178.533569      129.669006        0.520815             N/A        0.705468          stubby             yes      -44.150586            1051        0.000000      389.737305      179.121979      128.900253      251.209473
             646              27       40.920414             N/A      381.084076      129.585312      133.056854        0.481271             N/A        0.708458          stubby             yes      -18.359129            1794        0.928623      381.902008      130.022995      132.748993      286.292633
             647              23       39.485191             N/A      341.636475      201.672058      123.525826        0.490238             N/A        0.709554          stubby             yes      -69.179398            1664        0.000000      341.407990      201.354004      122.496002      193.876205
             648              38       90.930717             N/A      378.841614       98.004311      141.435287        0.491107             N/A        0.704679          stubby             yes      -28.745600            2217        0.104833      378.334015       97.593201      141.076996      325.069916
             649               7      113.390648             N/A      343.600067      157.450195      120.807602        0.514692             N/A        0.704646          stubby             yes      -25.867987             402        0.644777      342.715973      157.642487      120.368896      237.035629
             650               9       17.553419             N/A      347.708679      124.654640      121.624817        0.215065             N/A        0.666313          stubby             yes       62.058575             541        0.000000      347.613007      124.021004      122.833000      273.909607
             651               8       66.177658             N/A      358.314087       89.888725      114.301254        0.420850             N/A        0.697043          stubby             yes      -45.355473             514        0.427319      357.778442       90.229263      113.658600      313.713013
             652              12      149.542740             N/A      382.624207      210.605835      122.264915        0.577151             N/A        0.671795          stubby             yes      -71.459469             683        0.000000      382.622986      210.244995      121.189003      228.535324
             653              12      149.542740             N/A      449.643250      194.612289      137.720840        0.350068             N/A        0.654764          stubby             yes       11.053257             851        0.749850      449.352997      193.840515      137.881912      304.575592
             654              24       30.075813             N/A      357.349609      162.206909      128.579391        0.630606        0.020000        0.606295        mushroom             yes      -45.440327            1711        0.465257      357.807800      162.359802      128.088882      239.874161
             655              21      169.817505             N/A      445.524323      176.721695      127.174713        0.020000             N/A        0.668376          stubby             yes       78.924771            1535        0.611121      445.623566      176.906784      128.247635      302.983734
             656               8       66.177658             N/A      356.943085       87.567894      113.906120        0.553452             N/A        0.680831          stubby             yes      -50.886232             518        0.971935      356.962006       88.039200      113.325996      316.026947
             657              12      149.542740             N/A      476.935944      178.017349      146.069321        0.447393        0.406653        0.651609        mushroom             yes      -13.619955             935        0.687065      477.250885      178.720215      145.882706      340.900726
             658               7      113.390648             N/A      347.298248      132.679214      119.196800        0.388931             N/A        0.689774          stubby             yes       70.846679             443        0.962846      347.568085      132.925125      120.247925      263.226563
             659              23       39.485191             N/A      345.000031      187.763412      124.731323        0.469360             N/A        0.679295          stubby             yes       60.579839            1682        0.750396      345.459930      188.139709      125.785042      208.770889
             660              12      149.542740             N/A      359.674255      208.683594      115.401146        0.496602             N/A        0.623839          stubby             yes      -53.306257             622        0.000000      359.821014      208.296005      114.845001      202.774902
             661              42      105.884048             N/A      353.537018      140.381088      138.253143        0.410107             N/A        0.628804          stubby             yes      -25.620392            2362        0.176453      354.204285      140.229126      137.924957      265.989838
             662              11       36.671810             N/A      329.809387      220.562897      111.103996        0.326998             N/A        0.675311          stubby             yes       52.220726             579        0.357086      330.019440      221.268890      112.054298      167.867020
             663              30       66.320633             N/A      436.557800       93.185883      134.867722        0.433342             N/A        0.623712          stubby             yes      -68.263114            1930        0.541069      436.521301       92.974861      134.330582      358.120239
             664               7      113.390648             N/A      320.618622      220.399292      111.551147        0.200127             N/A        0.663881          stubby             yes       60.510035             285        0.388676      320.928284      220.092087      112.322433      163.222595
             665              20       88.959892             N/A      464.382690      168.070404      161.598984        0.279333             N/A        0.645523          stubby             yes      -74.353215            1342        0.000000      464.184998      167.893997      160.653000      337.913025
             666               6       95.085373             N/A      308.925476      236.261444      108.371033        0.699627             N/A        0.663383          stubby             yes      -57.947322             260        0.800451      308.567413      235.582901      107.145729      140.644135
             667              27       40.920414             N/A      380.528290      134.816452      133.464783        0.616553             N/A        0.658951          stubby             yes      -44.086096            1785        0.385730      379.957245      134.754715      132.908447      280.768555
             668               7      113.390648             N/A      343.676910      178.870499      119.726440        0.649118             N/A        0.662987          stubby             yes      -68.386794             368        0.937751      343.295013      178.891998      118.761002      213.580078
             669               7      113.390648             N/A      326.148285      212.669830      113.818512        0.400824        0.291296        0.603855        mushroom             yes        7.782218             301        0.000000      325.440887      212.516235      113.917442      172.807419
             670              12      149.542740             N/A      405.817871      208.707825      127.083351        0.341909             N/A        0.618639          stubby             yes      -72.096346             744        0.685413      405.778625      208.937042      126.363510      254.657028
             671              12      149.542740             N/A      434.640991      200.274582      134.618973        0.786086             N/A        0.656105          stubby             yes      -49.709308             819        0.725930      434.405609      199.521713      133.688538      287.528229
             672              43      109.740509             N/A      358.447906      198.108475      135.312881        0.200000             N/A        0.637978          stubby             yes       61.323647            2452        0.085862      358.302307      198.436935      135.969772      215.204300
             673              20       88.959892             N/A      464.070068      167.628067      159.861786        0.020000             N/A        0.627502          stubby             yes       65.241375            1342        0.233640      464.060028      167.975510      160.615463      337.767487
             674              12      149.542740             N/A      395.230377      209.999985      122.557365        0.381959        0.020000        0.662954        mushroom             yes       18.574791             717        0.080953      395.072357      209.209335      122.828316      242.056808
             675              20       88.959892             N/A      459.386444      168.961456      159.338028        0.311685        0.020000        0.659223            thin             yes       42.442163            1338        0.267068      459.472626      169.498138      159.835098      332.804108
             676              13       22.627888             N/A      369.291412      195.320160      117.708702        0.592173             N/A        0.659948          stubby             yes      -66.130364            1000        0.225046      369.715637      195.080444      116.607544      219.134216
             677              31        6.462317             N/A      455.503571       83.912140      135.387421        0.873181             N/A        0.654089          stubby             yes      -75.715435            1964        0.756644      455.313629       84.113564      134.300049      380.674011
             678               8       66.177658             N/A      356.136475      107.649086      116.614433        0.200000        0.020000        0.650323            thin             yes       59.969972             482        0.658772      356.621521      107.697800      117.457764      292.712738
             679              38       90.930717             N/A      391.423157       66.906090      146.457657        0.200000             N/A        0.623822          stubby             yes      -30.276136            2249        0.000000      391.661011       67.760300      145.940002      364.199402
             680              42      105.884048             N/A      356.999420      159.977020      135.684708        0.903767        0.020000        0.555959        mushroom             yes      -32.181130            2340        0.022058      357.235352      159.996811      135.535721      244.770599
             681              21      169.817505             N/A      459.026794      174.410889      131.399567        0.350151             N/A        0.620303          stubby             yes      -24.553353            1570        0.455288      460.173737      174.294846      130.872910      319.177094
             682              21      169.817505             N/A      460.468658      173.687057      132.460083        0.852478             N/A        0.627485          stubby             yes      -66.335556            1571        0.748704      460.719818      174.122971      131.312073      319.787537
             683              43      109.740509             N/A      369.625580      194.226486      141.752350        0.548626             N/A        0.635527          stubby             yes       32.097718            2488        0.866398      369.287994      194.817001      142.179001      229.733093
             684               7      113.390648             N/A      347.148438      137.632233      120.817490        0.748067             N/A        0.635364          stubby             yes      -44.142414             436        0.604932      346.698547      137.444855      120.344513      258.463562
             685              43      109.740509             N/A      406.291626      166.109741      163.438400        0.749913        0.020000        0.538278        mushroom             yes      -62.871238            2561        0.341671      406.209503      165.975601      163.131424      285.867737
             686              36       25.704958             N/A      345.893402      160.329605      129.681030        0.484450             N/A        0.637224          stubby             yes      -74.330957            2078        0.000000      346.006989      160.052994      128.615005      239.681335
             687              21      169.817505             N/A      501.082611      159.129517      132.124268        0.723387        0.020000        0.567555        mushroom             yes       -2.780062            1618        0.617687      501.001770      159.620010      132.100128      365.957855
             688              15       66.846718             N/A      412.038025      168.507477      132.965088        0.239008             N/A        0.584768          stubby             yes       56.330724            1100        0.000000      411.980988      168.843002      133.475998      278.448486
             689              42      105.884048             N/A      349.539764      192.372253      129.681244        0.597916             N/A        0.633265          stubby             yes        9.935380            2297        0.835976      348.669647      192.320831      129.833923      209.049301
             690              20       88.959892             N/A      421.003296      178.400024      150.498199        0.299629        0.020000        0.619072            thin             yes       27.233954            1286        0.831222      420.507416      178.178513      150.777725      289.230133
             691              43      109.740509             N/A      371.917053      194.138245      144.660156        0.327275             N/A        0.576137          stubby             yes      -32.291616            2494        0.761580      372.244446      194.548294      144.328552      233.258957
             692              21      169.817505             N/A      482.621887      170.400040      133.448349        0.698181             N/A        0.621354          stubby             yes      -45.544740            1606        0.092375      482.600647      169.911911      132.950378      343.271118
             693              21      169.817505             N/A      429.585815      181.619492      124.769890        0.469074             N/A        0.581934          stubby             yes       33.216189            1496        0.370288      429.299683      180.928589      125.259544      285.037170
             694               6       95.085373             N/A      289.843689      252.764801      100.528717        0.409864        0.256643        0.558883        mushroom             yes       37.080191             237        0.051655      288.954773      252.130676      101.353935      113.752380
             695              12      149.542740             N/A      467.733337      184.021973      140.689941        0.498621             N/A        0.607412          stubby             yes       68.640583             900        0.645524      467.785950      184.382294      141.621063      327.475739
             696              30       66.320633             N/A      408.341034      107.462563      135.489777        0.392195             N/A        0.609164          stubby             yes      -59.674493            1864        0.453276      407.998779      107.944519      134.479233      323.709503
             697               9       17.553419             N/A      347.537964      122.735710      122.464287        0.200000        0.020000        0.631947            thin             yes       17.685999             542        0.658691      347.622559      123.997643      122.867584      274.296234
             698               6       95.085373             N/A      267.051666      272.026978       94.238853        0.431294             N/A        0.605116          stubby             yes       48.906049             200        0.494147      267.515533      272.671326       95.149170       82.311417
             699              38       90.930717             N/A      370.434998      122.453339      139.328690        0.331210        0.214360        0.584554            thin             yes      -58.121629            2177        0.512690      370.248047      122.227379      138.857132      296.272583
             700              42      105.884048             N/A      354.560699      144.008713      137.778229        0.504006        0.020000        0.529333        mushroom             yes       42.201084            2359        0.306114      355.002075      143.967789      138.180176      261.863159
             701              12      149.542740             N/A      451.571167      192.844696      137.670822        0.364879             N/A        0.606777          stubby             yes       48.931170             855        0.000000      451.447937      193.372055      138.292313      306.754913
             702              21      169.817505             N/A      416.636169      183.874329      120.897644        0.020000             N/A        0.571004          stubby             yes       61.186797            1462        0.000000      416.669006      184.229996      121.546997      270.770081
             703              21      169.817505             N/A      504.985199      155.176971      132.861359        0.436669        0.020000        0.575607        mushroom             yes       15.504443            1618        0.209461      504.676941      154.756943      133.005890      371.512695
             704               7      113.390648             N/A      346.732880      136.886688      120.980141        0.523625             N/A        0.595899          stubby             yes      -82.288635             437        0.860296      346.794464      136.956757      120.291214      259.032471
             705              21      169.817505             N/A      508.829529      149.490845      133.452332        0.367209        0.020000        0.527645        mushroom             yes       -3.614206            1622        0.405868      508.564270      150.172028      133.406158      378.533875
             706              30       66.320633             N/A      440.087036       91.691048      133.424683        0.412346             N/A        0.543858          stubby             yes       69.876519            1940        0.000000      440.066010       91.997498      134.263000      362.665741
             707              45       18.868895             N/A      259.262817      282.156403       81.444946        0.273840             N/A        0.575952          stubby             yes      -28.484523            2650        0.382113      259.605072      282.702881       81.095070       72.083832
             708              38       90.930717             N/A      390.776337       67.540314      144.493011        0.361054        0.020000        0.588322        mushroom             yes       23.968256            2251        0.227604      391.461792       67.486588      144.798676      365.702148
             709              32       22.734785             N/A      460.018707       70.757889      126.872993        0.340435             N/A        0.543351          stubby             yes      -39.357095            1994        0.796519      459.559998       70.607697      126.477127      397.576385
             710              12      149.542740             N/A      402.356201      206.370300      124.654854        0.367445             N/A        0.551566          stubby             yes       12.091739             735        0.280905      401.998779      207.324402      124.873123      250.088058
             711              30       66.320633             N/A      437.940247       92.620071      134.121704        0.386395        0.020000        0.526155        mushroom             yes       49.610569            1931        0.000000      437.704437       92.775543      134.453705      359.541748
             712              43      109.740509             N/A      400.166138      173.171188      161.353455        0.662292             N/A        0.559287          stubby             yes       62.569364            2561        0.982600      400.635132      173.259460      162.272919      276.383575
             713              20       88.959892             N/A      446.801025      172.210861      156.866898        0.596776        0.020000        0.473187        mushroom             yes       59.988987            1333        0.289434      446.792938      172.389038      157.175690      319.138153
             714               3       39.282677             N/A      265.939209      310.965607      109.206253        0.445578        0.020000        0.497085        mushroom             yes       33.570758             164        0.058249      265.790527      311.098297      109.338509       80.730721
             715              21      169.817505             N/A      465.368744      171.522766      131.209061        0.252707        0.020000        0.525007            thin             yes      -21.198357            1581        0.522513      466.070709      171.599304      130.935196      325.329620
             716              43      109.740509             N/A      378.676178      193.473145      150.137421        0.310079             N/A        0.505821          stubby             yes      -52.503470            2509        0.038389      378.567993      193.123993      149.660995      242.376007
             717              21      169.817505             N/A      506.369171      152.590515      133.470169        0.610491        0.020000        0.462208        mushroom             yes        5.270737            1619        0.754568      506.468811      152.415039      133.488785      374.477722
             718              38       90.930717             N/A      375.991028      105.204483      139.646683        0.274143             N/A        0.541880          stubby             yes       41.701811            2212        0.575386      376.524597      105.578896      140.227478      316.483215
             719              12      149.542740             N/A      384.928558      211.267960      121.174614        0.343165             N/A        0.522838          stubby             yes        4.104837             690        0.000000      385.033997      210.363007      121.239998      231.193344
             720               7      113.390648             N/A      324.983307      212.486694      112.985603        0.200000             N/A        0.547303          stubby             yes       48.640874             301        0.920874      325.101746      213.026230      113.613060      172.201309
             721              45       18.868895             N/A      252.340088      288.678894       86.264130        0.350677        0.020000        0.471147        mushroom             yes       55.925858            2623        0.379423      252.167908      288.965576       86.758537       59.844170
             722              12      149.542740             N/A      433.049103      200.756271      132.844101        0.513358             N/A        0.522021          stubby             yes       17.869458             816        0.881760      432.580750      200.137848      133.094208      285.273895
             723              42      105.884048             N/A      356.274811      156.125748      136.005783        0.469654        0.020000        0.479064        mushroom             yes       67.526552            2344        0.488015      356.374146      156.282043      136.453461      248.747406
             724               6       95.085373             N/A      259.832642      277.843689       91.816864        0.694372             N/A        0.504600          stubby             yes       51.225363             189        0.205295      260.078949      278.504120       92.694336       72.327515
             725              38       90.930717             N/A      379.177002       94.855522      141.677780        0.200000        0.020000        0.467766            thin             yes       69.533589            2220        0.706718      378.963623       95.003647      142.373764      328.134003
             726              12      149.542740             N/A      478.833618      176.966431      147.157928        0.020000             N/A        0.503527          stubby             yes       64.278073             942        0.609589      478.799164      177.253357      147.757813      344.512634
             727              43      109.740509             N/A      376.918365      194.024338      149.348740        0.566932             N/A        0.472824          stubby             yes      -57.880291            2503        0.407061      376.989380      193.725052      148.858765      240.161758
             728              43      109.740509             N/A      386.664642      187.701843      153.279678        0.460306             N/A        0.467509          stubby             yes       37.197916            2524        0.823524      386.543274      188.289246      153.734924      252.631012
             729              20       88.959892             N/A      449.940277      172.303329      158.310928        0.692533        0.020000        0.443313        mushroom             yes        0.052574            1337        0.000000      449.923004      172.222000      158.311005      322.769165
             730               6       95.085373             N/A      289.294067      250.862473       99.842094        0.250714             N/A        0.435942          stubby             yes       74.748548             238        0.000000      289.546997      251.199997      101.389000      114.863998
             731              12      149.542740             N/A      385.865936      209.465927      121.428307        0.353606             N/A        0.472742          stubby             yes      -12.394523             692        0.985810      385.866852      210.270859      121.251411      231.947540
             732               6       95.085373             N/A      300.045288      243.851212      102.332344        0.424230             N/A        0.454237          stubby             yes       49.920619             249        0.019542      299.404022      243.236954      103.387642      127.962257
             733              21      169.817505             N/A      449.249359      175.833862      127.680840        0.445212             N/A        0.454315          stubby             yes       47.112277            1543        0.275765      449.422821      176.228928      128.145355      306.988586
             734               6       95.085373             N/A      280.838562      259.358978       99.433075        0.628319             N/A        0.471170          stubby             yes      -15.437564             224        0.385819      280.343536      258.576050       99.177277      102.237404
             735              20       88.959892             N/A      454.621857      170.856781      159.064117        1.392637        0.020000        0.382873        mushroom             yes       -8.908231            1338        0.638409      454.020752      171.053192      158.964996      327.719879
             736              21      169.817505             N/A      462.821564      173.505417      131.878662        0.483522             N/A        0.451056          stubby             yes      -66.996550            1577        0.532048      462.679596      173.279495      131.250168      322.190979
             737              21      169.817505             N/A      454.015991      175.015457      127.973808        0.458535             N/A        0.446831          stubby             yes       58.326902            1554        0.000000      453.793091      175.407272      128.704453      311.720947
             738              43      109.740509             N/A      364.218781      195.894897      139.998398        0.431255             N/A        0.436472          stubby             yes       51.478134            2471        0.817222      364.315002      196.266006      140.479996      223.408035
             739              21      169.817505             N/A      493.968201      165.779205      131.063492        0.601573             N/A        0.393088          stubby             yes       12.060143            1610        0.123593      493.754547      165.455139      131.146423      355.759155
             740              42      105.884048             N/A      358.478271      115.400017      141.040985        0.020000             N/A        0.399398          stubby             yes       70.809919            2410        0.441963      358.641510      115.516602      141.617340      296.625793
             741              15       66.846718             N/A      401.635834      175.808655      132.196701        0.711847             N/A        0.403013          stubby             yes      -49.889321            1066        0.106622      402.125183      175.807816      131.615799      264.768341
             742              38       90.930717             N/A      379.528564       95.095169      142.666748        0.382910        0.020000        0.381985        mushroom             yes      -38.504762            2220        0.655856      378.935364       95.422226      142.127838      328.448303
             743              43      109.740509             N/A      391.410278      186.610992      154.961639        0.490468        0.020000        0.354752        mushroom             yes        2.553052            2537        0.790911      391.092987      186.556000      154.975998      258.237122
             744              42      105.884048             N/A      353.312195      178.978378      132.388474        0.328258        0.020000        0.372351            thin             yes       -9.082394            2318        0.585374      352.570038      179.505035      132.242996      224.256744
             745              43      109.740509             N/A      409.345642      161.895828      163.752182        0.661702        0.020000        0.317298        mushroom             yes      -33.544931            2563        0.708796      409.252014      161.964996      163.675003      291.139648
             746              43      109.740509             N/A      410.708374      160.469727      163.738358        0.481121        0.020000        0.306875        mushroom             yes       58.831352            2565        0.807943      410.550720      160.359680      164.056213      293.150726
             747               6       95.085373             N/A      301.017639      243.101166      102.813736        0.020000             N/A        0.338237            thin             yes       42.533168             251        0.993511      300.283295      242.617065      103.620636      129.080338
             748              42      105.884048             N/A      355.236938      145.067902      137.526627        0.577712        0.020000        0.294446        mushroom             yes       78.175295            2359        0.545749      355.293457      144.977966      138.033981      260.634857
             749              12      149.542740             N/A      478.239319      178.276947      146.120499        0.295390             N/A        0.349043          stubby             yes       32.751531             937        0.357301      478.019348      178.644424      146.395996      342.067200
             750              20       88.959892             N/A      435.239990      173.172348      155.696243        0.292770        0.020000        0.343498            thin             yes      -26.867516            1318        0.456401      434.952667      172.751053      155.437897      306.444153
             751              21      169.817505             N/A      515.912170      143.107101      132.505981        0.610417        0.020000        0.286295        mushroom             yes      -42.024280            1626        0.259653      515.818787      143.021042      132.391541      388.261841
             752              43      109.740509             N/A      384.974487      188.768219      153.043884        0.020000             N/A        0.332503            thin             yes       14.321393            2523        0.346540      385.279510      189.173828      153.173447      250.870987
             753              10        7.633924             N/A      324.569000      222.036469      112.699394        0.277097             N/A        0.332485          stubby             yes      -15.108123             574        0.876346      325.481384      223.142395      112.312332      162.709610
             754              21      169.817505             N/A      408.964478      187.889236      120.342529        0.492367             N/A        0.309116          stubby             yes      -15.391501            1434        0.000000      408.489014      187.240005      120.121002      261.513000
